     #Energy up_4&8&12&1 dw_4&8&12&1
    -5.13223     0.45521    -0.03683
    -5.08323     0.67215    -0.05403
    -5.03523     0.75360    -0.06805
    -4.98623     0.96593    -0.13800
    -4.93823     1.07543    -0.06931
    -4.88923     1.00346    -0.05455
    -4.84123     1.46491    -0.09914
    -4.79223     1.88974    -0.10913
    -4.74423     0.83391    -0.14292
    -4.69623     2.00381    -0.16576
    -4.64723     3.89601    -0.22918
    -4.59923     2.71127    -0.22475
    -4.55023     2.22262    -0.24065
    -4.50223     7.08607    -0.31614
    -4.45323     1.77364    -0.18773
    -4.40523     3.08732    -0.21452
    -4.35723     3.08363    -0.24517
    -4.30823     3.31737    -0.21676
    -4.26023     5.70849    -0.13525
    -4.21123     5.55957    -0.16996
    -4.16323     6.05750    -0.27185
    -4.11423     6.49913    -0.27022
    -4.06623     8.57461    -0.28898
    -4.01723     9.73503    -0.37492
    -3.96923     6.45719    -0.55991
    -3.92123    10.47970    -0.51340
    -3.87223     8.57535    -0.39115
    -3.82423     7.80571    -0.47189
    -3.77523     9.43460    -0.54773
    -3.72723    11.21823    -0.70092
    -3.67823     3.80410    -0.81315
    -3.63023     9.06476    -1.07781
    -3.58223     6.52871    -0.75528
    -3.53323     5.44428    -0.35779
    -3.48523     8.27908    -0.83407
    -3.43623     9.86721    -0.80876
    -3.38823    18.98400    -1.43287
    -3.33923    16.59130    -1.33409
    -3.29123    18.93596    -1.73630
    -3.24223    15.83181    -1.05015
    -3.19423    23.93130    -0.81799
    -3.14623    16.16200    -0.71723
    -3.09723    18.28290    -1.99429
    -3.04923    17.50740    -1.64970
    -3.00023    31.93580    -0.83396
    -2.95223    24.94610    -1.37526
    -2.90323    16.91465    -2.24973
    -2.85523    15.79030    -1.82093
    -2.80723    16.04014    -2.67126
    -2.75823    12.98416    -1.28081
    -2.71023    15.33890    -1.90178
    -2.66123    26.01130    -3.91248
    -2.61323    22.78970    -3.06977
    -2.56423    23.04410    -5.03263
    -2.51623    18.51500    -2.33422
    -2.46723    19.75300    -3.26088
    -2.41923    31.02190    -1.79236
    -2.37123    14.66425    -2.68679
    -2.32223    14.86233    -3.76834
    -2.27423    24.39720    -7.45026
    -2.22523    13.76954    -3.60029
    -2.17723    14.00861    -4.27728
    -2.12823    18.10390    -4.36957
    -2.08023    15.59280    -3.99970
    -2.03223    12.39147    -3.19554
    -1.98323    10.80194    -3.90504
    -1.93523    12.51106    -3.18212
    -1.88623    10.55727    -3.99429
    -1.83823    11.21075    -4.59931
    -1.78923    16.61174    -5.71047
    -1.74123    13.48901    -3.44611
    -1.69223     8.95849    -3.53059
    -1.64423    34.98663    -4.27636
    -1.59623    30.89092    -6.70756
    -1.54723    20.43875    -2.97454
    -1.49923    20.93466   -13.79178
    -1.45023    21.89949    -6.27101
    -1.40223    28.95441   -24.91900
    -1.35323    21.94153   -12.96482
    -1.30523    30.71550   -13.45795
    -1.25723    29.73201    -9.84066
    -1.20823    32.71500   -13.22282
    -1.16023    22.08570   -12.62910
    -1.11123    30.58580   -16.60338
    -1.06323    29.71760   -18.74630
    -1.01423    32.71720   -14.82628
    -0.96623    25.45500   -10.46807
    -0.91723    23.33690   -19.77220
    -0.86923    18.77280   -16.71430
    -0.82123    16.86380   -16.54523
    -0.77223    16.74561   -11.86263
    -0.72423    12.58544   -11.60218
    -0.67523    16.35933   -10.56622
    -0.62723    20.82050   -16.46098
    -0.57823     8.56312   -13.47041
    -0.53023    11.67318   -12.21424
    -0.48223    13.63139   -15.80402
    -0.43323     6.52481   -18.41368
    -0.38523    10.99093   -16.68695
    -0.33623    12.07417   -13.21840
    -0.28823    10.21496   -17.76562
    -0.23923     9.12545   -16.14134
    -0.19123     5.95773   -15.41861
    -0.14223     5.16661    -7.03676
    -0.09423     5.06885   -11.23597
    -0.04623     4.03277   -14.10891
     0.00277     2.79217    -5.14287
     0.05077     2.10337   -10.34963
     0.09977     1.47217    -9.92695
     0.14777     1.65784    -6.75007
     0.19677     1.35879    -7.75116
     0.24477     1.48550    -5.39388
     0.29277     3.22128    -7.41834
     0.34177     1.92244   -10.46108
     0.38977     1.62561   -10.19723
     0.43877     1.12210    -7.78177
     0.48677     1.52367    -4.43892
     0.53577     0.95288    -6.38993
     0.58377     0.52616    -9.58075
     0.63277     0.82133   -10.08180
     0.68077     0.34826   -10.10379
     0.72877     0.25812   -13.39390
     0.77777     0.12046    -2.83237
     0.82577     0.07637   -12.10174
     0.87477     0.03176    -8.98526
     0.92277     0.00000   -13.34779
     0.97177     0.00000   -18.66173
     1.01977     0.00000    -9.77560
     1.06877     0.00000   -12.75039
     1.11677     0.00000    -8.74272
     1.16477     0.00000   -10.02339
     1.21377     0.00000   -25.40348
     1.26177     0.00000   -14.83799
     1.31077     0.00000   -14.68140
     1.35877     0.00000   -18.93460
     1.40777     0.00000   -18.67260
     1.45577     0.00000   -24.24380
     1.50377     0.00000   -19.70486
     1.55277     0.00000   -18.69620
     1.60077     0.00000   -21.20864
     1.64977     0.00000   -26.12820
     1.69777     0.00000   -30.20360
     1.74677     0.00000   -23.67470
     1.79477     0.00000   -23.38713
     1.84377     0.00000   -23.32885
     1.89177     0.00000   -34.22930
     1.93977     0.00000   -14.66988
     1.98877     0.00000   -34.12560
     2.03677     0.00000   -21.26250
     2.08577     0.00000   -19.23740
     2.13377     0.00000   -18.72650
     2.18277     0.00000   -17.87270
     2.23077     0.00000   -12.49165
     2.27877     0.00000    -8.13526
     2.32777     0.00000    -5.14629
     2.37577     0.00000    -2.47470
     2.42477     0.00000    -1.39877
     2.47277     0.00000    -0.46753
     2.52177     0.00000    -0.04517
     2.56977     0.00000     0.00000
     2.61877     0.00000     0.00000
     2.66677     0.00000     0.00000
     2.71477     0.00000     0.00000
     2.76377     0.00000     0.00000
     2.81177     0.00000     0.00000
     2.86077     0.00000     0.00000
     2.90877     0.00000     0.00000
     2.95777     0.00000     0.00000
     3.00577     0.00000     0.00000
     3.05377     0.00000     0.00000
     3.10277     0.00000     0.00000
     3.15077     0.00000     0.00000
     3.19977     0.00000     0.00000
     3.24777     0.00000     0.00000
     3.29677     0.00000     0.00000
     3.34477     0.00000     0.00000
     3.39377     0.00000     0.00000
     3.44177     0.00000     0.00000
     3.48977     0.00000     0.00000
     3.53877     0.00000     0.00000
     3.58677     0.00000     0.00000
     3.63577     0.00000     0.00000
     3.68377     0.00000     0.00000
     3.73277     0.00000     0.00000
     3.78077     0.00000     0.00000
     3.82877     0.00000     0.00000
     3.87777     0.00000     0.00000
     3.92577     0.00000     0.00000
     3.97477     0.00000     0.00000
     4.02277     0.00000     0.00000
     4.07177     0.00000     0.00000
     4.11977     0.00000     0.00000
     4.16877     0.00000     0.00000
     4.21677     0.00000     0.00000
     4.26477     0.00000     0.00000
     4.31377     0.00000     0.00000
     4.36177     0.00000     0.00000
     4.41077     0.00000     0.00000
     4.45877     0.00000     0.00000
     4.50777     0.00000     0.00000
     4.55577     0.00000     0.00000
