     #Energy up_2&6&10&1 dw_2&6&10&1
    13.59924     0.00000     0.00000
    13.68624     0.00000     0.00000
    13.77224     0.00000     0.00000
    13.85824     0.00000     0.00000
    13.94524     0.00000     0.00000
    14.03124     0.00000     0.00000
    14.11724     0.00000     0.00000
    14.20324     0.00000     0.00000
    14.29024     0.00000     0.00000
    14.37624     0.00000     0.00000
    14.46224     0.00000     0.00000
    14.54824     0.00000     0.00000
    14.63524     0.00000     0.00000
    14.72124     0.00000     0.00000
    14.80724     0.00000     0.00000
    14.89424     0.00000     0.00000
    14.98024     0.00000     0.00000
    15.06624     0.00000     0.00000
    15.15224     0.00000     0.00000
    15.23924     0.00000     0.00000
