     #Energy up_8&11&14& dw_8&11&14& up_55&58&64 dw_55&58&64
    -3.94526     4.33863    -1.18316     2.88375    -0.17958
    -3.87826     4.19054    -1.05966     2.60318    -0.16748
    -3.81026     6.59931    -2.09865     5.91170    -0.30202
    -3.74326     7.16758    -1.78112     6.47690    -0.26023
    -3.67626     8.59540    -3.13184     6.76420    -0.54131
    -3.60826     7.99975     0.00000     6.89120     0.00000
    -3.54126     7.10535    -2.74916     5.02960    -0.28264
    -3.47426     6.75046    -2.98297     5.37600    -0.37367
    -3.40626     6.20856    -6.19576     3.08220    -0.75873
    -3.33926     4.22524    -5.34320     2.43030    -0.67040
    -3.27126     1.59722    -5.21759     0.50107    -0.45358
    -3.20426     5.68607    -7.47202     4.10930    -0.80401
    -3.13726     5.52172    -5.58629     3.06152    -0.63019
    -3.06926     9.42726    -4.87928     4.77780    -0.61197
    -3.00226     5.90538    -8.33624     3.48436    -1.06759
    -2.93526     5.55280    -3.60696     3.46150    -0.48924
    -2.86726    10.60085    -4.63935     5.52550    -0.46373
    -2.80026     4.00119    -9.92294     2.50035    -1.06337
    -2.73326     6.89335   -11.62372     3.64922    -1.16718
    -2.66526     9.07918   -14.77117     4.61380    -1.61071
    -2.59826    17.11170    -8.86494     7.30720    -0.82352
    -2.53026    10.94956    -5.96910     4.52870    -0.55436
    -2.46326    18.47574    -8.78680     6.88780    -0.99661
    -2.39626    16.67522    -6.05205     5.04610    -0.59289
    -2.32826    11.89186   -11.52153     2.31014    -1.10930
    -2.26126    27.06010    -7.32459     3.98260    -0.68654
    -2.19426    16.32820   -11.70469     2.24484    -1.12935
    -2.12626    19.47980   -12.20615     2.14721    -0.86149
    -2.05926    26.35600    -6.29318     2.17356    -0.58267
    -1.99126    20.44540    -8.20665     1.99069    -0.55454
    -1.92426    16.98470   -14.66070     1.82062    -0.78139
    -1.85726    11.85112   -18.17573     1.71970    -1.24796
    -1.78926    17.90140   -22.10530     2.35646    -1.19594
    -1.72226    19.94300   -23.29920     1.85888    -1.45081
    -1.65526    20.38550    -8.85051     1.83833    -0.60180
    -1.58726    11.74033   -18.98960     1.37399    -1.33765
    -1.52026    16.45340   -30.28020     2.10918    -2.01725
    -1.45326     9.77530   -17.07636     1.76414    -0.91061
    -1.38526    20.03810   -27.87670     3.37821    -2.10508
    -1.31826    13.83830   -27.29710     1.96877    -2.14134
    -1.25026    23.61350   -23.43400     2.56378    -2.28812
    -1.18326    28.95730   -25.50860     2.74920    -2.48067
    -1.11626    26.12240   -19.83960     1.92333    -2.56647
    -1.04826    19.33750   -16.56813     1.71012    -2.09054
    -0.98126    18.70390   -15.22660     1.99431    -2.45582
    -0.91426    29.16650   -12.42895     2.69217    -1.82194
    -0.84626    23.04926   -15.21964     1.45804    -1.42361
    -0.77926    16.77346   -11.99561     1.09740    -1.45407
    -0.71126    48.37590   -15.93734     3.07329    -1.83487
    -0.64426    32.50400   -13.63427     1.87383    -1.50159
    -0.57726    21.57010   -16.15739     1.59225    -1.67272
    -0.50926    12.08097   -18.05070     1.05088    -1.71942
    -0.44226     2.75222   -16.68558     0.21391    -1.62720
    -0.37526     2.70566   -25.58330     0.21793    -1.99469
    -0.30726     2.05785   -27.38170     0.15852    -2.05156
    -0.24026     1.63730    -3.06859     0.13960    -0.46000
    -0.17326     1.33794   -25.56300     0.12899    -2.66143
    -0.10526     2.07447    -9.86116     0.20426    -1.00396
    -0.03826     1.11676   -10.68828     0.11975    -0.97066
     0.02974     1.36784   -16.18115     0.15218    -1.73898
     0.09674     1.59004   -20.60291     0.19195    -2.93918
     0.16374     1.40891   -13.47058     0.13473    -2.46066
     0.23174     0.83775   -10.21285     0.09141    -3.51130
     0.29874     0.98418    -3.92156     0.11422    -1.61275
     0.36574     0.64188    -7.69853     0.08489    -5.06420
     0.43374     1.40133    -8.79741     0.22704    -7.57505
     0.50074     1.32908    -5.23172     0.21369    -6.06410
     0.56874     1.08329    -3.06024     0.16682    -3.76639
     0.63574     1.06062    -2.35002     0.15637    -3.64609
     0.70274     0.99580    -3.76089     0.14203    -6.59090
     0.77074     1.50509    -9.34454     0.23282   -14.01440
     0.83774     1.30837    -4.41698     0.20732    -6.96830
     0.90474     1.46204    -4.60484     0.21617    -6.81360
     0.97274     1.30214    -5.16512     0.19009    -7.54190
     1.03974     0.71830    -3.34552     0.11146    -4.94800
     1.10674     0.25011    -2.96829     0.02572    -4.31420
     1.17474     0.29647    -2.43643     0.03366    -3.48275
     1.24174     0.38271    -1.70494     0.04876    -2.43647
     1.30974     0.29456    -1.49131     0.03902    -1.70167
     1.37674     0.28564    -2.19938     0.03929    -2.91752
     1.44374     0.38827    -2.93533     0.05509    -3.66995
     1.51174     0.67751    -1.41535     0.09959    -1.58956
     1.57874     1.05325    -1.18826     0.16897    -1.37998
     1.64574     2.33575    -1.25879     0.47570    -1.57325
     1.71374     1.06305    -1.41574     0.19911    -1.45070
     1.78074     1.90935    -1.13204     0.28331    -1.03542
     1.84774     0.31856    -1.12880     0.06750    -0.89867
     1.91574     0.37777    -1.21378     0.07896    -0.97808
     1.98274     0.41342    -0.95856     0.08679    -0.65906
     2.05074     0.39420    -1.14970     0.08403    -0.69934
     2.11774     0.36943    -0.77990     0.08008    -0.49003
     2.18474     0.54375    -0.94437     0.11463    -0.61228
     2.25274     0.91717    -0.98850     0.18512    -0.68761
     2.31974     0.49716    -1.25760     0.10013    -0.85430
     2.38674     0.29514    -1.16615     0.05778    -0.86046
     2.45474     0.52614    -0.98635     0.09426    -0.69392
     2.52174     0.48538    -0.74718     0.10326    -0.47979
     2.58974     0.42505    -0.48404     0.08782    -0.27962
     2.65674     0.44629    -0.51415     0.08827    -0.31278
     2.72374     0.33857    -0.49163     0.06890    -0.32141
     2.79174     0.31254    -0.78438     0.06228    -0.50381
     2.85874     0.34710    -0.23734     0.06919    -0.17362
     2.92574     0.53449    -0.40497     0.10619    -0.28389
     2.99374     0.49979    -0.63472     0.09698    -0.39281
     3.06074     0.99659    -0.76332     0.21899    -0.44060
     3.12774     0.70276    -0.73299     0.15503    -0.41254
     3.19574     0.80281    -0.59455     0.17219    -0.34238
     3.26274     0.51306    -0.54923     0.11293    -0.31869
     3.33074     0.25548    -0.39951     0.05392    -0.21907
     3.39774     0.29134    -0.42516     0.06131    -0.21668
     3.46474     0.37129    -0.47982     0.07750    -0.23774
     3.53274     0.25110    -0.80687     0.05275    -0.36891
     3.59974     0.26421    -1.18041     0.05599    -0.51080
     3.66674     0.30519    -0.94057     0.06461    -0.43524
     3.73474     0.32537    -1.40525     0.06975    -0.72126
     3.80174     0.61672    -0.68960     0.13201    -0.42596
     3.86974     0.17603    -0.33581     0.04005    -0.17759
     3.93674     0.32333    -0.37894     0.07014    -0.20397
     4.00374     0.10467    -0.28208     0.02449    -0.13057
     4.07174     1.22722    -0.28822     0.21322    -0.12618
     4.13874     0.64504    -0.35386     0.12812    -0.15369
     4.20574     0.49385    -0.41121     0.11043    -0.17080
     4.27374     0.41059    -0.58732     0.09176    -0.21897
     4.34074     0.36035    -0.28598     0.08014    -0.12146
     4.40774     0.15321    -0.32894     0.03739    -0.14329
     4.47574     1.52828    -0.24701     0.31857    -0.11027
     4.54274     0.03537    -0.95996     0.00996    -0.52492
     4.61074     0.37620    -0.64480     0.10363    -0.31525
     4.67774     0.12300    -0.50466     0.03407    -0.22464
     4.74474     0.12039    -0.46905     0.03297    -0.18839
     4.81274     0.08051    -0.32601     0.02196    -0.13454
     4.87974     0.09009    -0.28059     0.02408    -0.09985
     4.94674     0.15084    -0.86747     0.03970    -0.31757
     5.01474     0.19804    -0.48890     0.05192    -0.20043
     5.08174     0.34512    -0.30562     0.08775    -0.13907
     5.14974     0.44535    -0.19585     0.10581    -0.10250
     5.21674     0.30591    -0.10141     0.07112    -0.05565
     5.28374     0.17567    -0.10505     0.04089    -0.05341
     5.35174     0.13833    -0.18029     0.03465    -0.08816
     5.41874     0.21573    -0.11180     0.05155    -0.04937
     5.48574     0.21865    -0.33836     0.05358    -0.14716
     5.55374     0.23017    -0.39230     0.06073    -0.14292
     5.62074     0.26763    -0.11542     0.07250    -0.04336
     5.68774     0.23981    -0.21432     0.06528    -0.07900
     5.75574     0.21832    -0.20308     0.05803    -0.07875
     5.82274     0.20093    -0.21995     0.05409    -0.07860
     5.89074     0.42750    -0.31599     0.10854    -0.11603
